lot_id,line_num,Symbol,Q,Qori,Lot_Time,adj_price,adj_basis,OCE,Start_Time,How,foreign_id,Cost_Price,Cost_Basis,end_time,inputLine,L_codes,Codes,Account,Multi,LS,SecType,Underlying,Expiry,Strike,O_Type,Notes
935,2,AMAT,1500,1500,2013-01-18 16:20:00,13.478127,20217.19,E,2013-01-19 00:00:10,W,130.03,15,22500,2013-01-19 00:00:10,0,,,IB9048,1,L,S,AMAT,,0,,
935,3,AMAT,1500,1500,2013-01-18 16:20:00,12.463547,18695.32,E,2013-01-19 00:00:10,W,130.04,15,22500,2013-01-25 09:54:39,0,,,IB9048,1,L,S,AMAT,,0,,
935,4,AMAT,1000,1500,2013-01-18 16:20:00,12.46355,12463.55,O,2013-01-25 09:54:39,T,183.01,22.5,22500,,0,,,IB9048,1,L,S,AMAT,,0,,
936,1,AMSC,500,500,2013-01-18 16:20:00,8,4000,E,2013-01-18 16:20:00,A,131,8,4000,2013-01-19 00:00:10,0,,,IB9048,1,L,S,AMSC,,0,,
936,2,AMSC,500,500,2013-01-18 16:20:00,6.04418,3022.09,E,2013-01-19 00:00:10,W,132.03,8,4000,2013-01-19 00:00:10,0,,,IB9048,1,L,S,AMSC,,0,,
936,3,AMSC,500,500,2013-01-18 16:20:00,5.55522,2777.61,O,2013-01-19 00:00:10,W,132.04,8,4000,,0,,,IB9048,1,L,S,AMSC,,0,,
937,1,CRM,-600,-600,2013-01-18 16:20:00,160,-95997.85,E,2013-01-18 16:20:00,A,138,160,-95997.85,2013-01-18 23:59:50,0,,,IB9048,1,S,S,CRM,,0,,
937,2,CRM,-600,-600,2013-01-18 16:20:00,162.661967,-97597.18,E,2013-01-18 23:59:50,AB,139.05,160,-95997.85,2013-01-18 23:59:50,0,,,IB9048,1,S,S,CRM,,0,,
937,3,CRM,-600,-600,2013-01-18 16:20:00,164.60745,-98764.47,E,2013-01-18 23:59:50,AB,139.06,160,-95997.85,2013-01-18 23:59:50,0,,,IB9048,1,S,S,CRM,,0,,
937,4,CRM,-600,-600,2013-01-18 16:20:00,166.439683,-99863.81,E,2013-01-18 23:59:50,AB,139.07,160,-95997.85,2013-01-18 23:59:50,0,,,IB9048,1,S,S,CRM,,0,,
937,5,CRM,-600,-600,2013-01-18 16:20:00,167.487133,-100492.28,E,2013-01-18 23:59:50,AB,139.08,160,-95997.85,2013-01-22 23:59:50,0,,,IB9048,1,S,S,CRM,,0,,
937,6,CRM,-500,-600,2013-01-18 16:20:00,167.48714,-83743.57,E,2013-01-22 23:59:50,W,169.02,160,-95997.85,2013-04-17 10:59:48,0,,,IB9048,1,S,S,CRM,,0,,
937,7,CRM,-438,-600,2013-01-18 16:20:00,167.487146,-73359.37,E,2013-04-17 10:59:48,T,631.01,219.173174,-95997.85,2013-04-17 10:59:48,0,,,IB9048,1,S,S,CRM,,0,,
937,8,CRM,-400,-600,2013-01-18 16:20:00,167.48715,-66994.86,E,2013-04-17 10:59:48,T,632.01,239.994625,-95997.85,2013-04-18 00:00:20,0,,,IB9048,1,S,S,CRM,,0,,
937,9,CRM,-1600,-2400,2013-01-18 16:20:00,41.871788,-66994.86,O,2013-04-18 00:00:20,Sp,641.01,59.998656,-95997.85,,0,; Sp,,IB9048,1,S,S,CRM,,0,,
937.01,1,CRM,-100,-600,2013-01-18 16:20:00,131.7533,-13175.33,E,2013-01-22 23:59:50,W,169.02,160,-95997.85,2013-02-25 11:56:37,0,,,IB9048,1,S,S,CRM,,0,,
937.01,2,CRM,0,-600,2013-01-18 16:20:00,131.7533,0.01,C,2013-02-25 11:56:37,T,307.01,160,-95997.85,2013-02-25 11:56:37,0,,,IB9048,1,S,S,CRM,,0,,
938,1,GM,1000,1000,2013-01-18 16:20:00,30,30000,E,2013-01-18 16:20:00,A,145,30,30000,2013-01-19 00:00:10,0,,,IB9048,1,L,S,GM,,0,,
938,2,GM,1000,1000,2013-01-18 16:20:00,27.60428,27604.28,E,2013-01-19 00:00:10,W,146.03,30,30000,2013-01-19 00:00:10,0,,,IB9048,1,L,S,GM,,0,,
938,3,GM,1000,1000,2013-01-18 16:20:00,26.00714,26007.14,E,2013-01-19 00:00:10,W,146.04,30,30000,2013-01-25 09:29:00,0,,,IB9048,1,L,S,GM,,0,,
938,4,GM,828,1000,2013-01-18 16:20:00,26.007138,21533.91,E,2013-01-25 09:29:00,T,181.01,36.231884,30000,2013-01-25 09:31:05,0,,,IB9048,1,L,S,GM,,0,,
938,5,GM,0,1000,2013-01-18 16:20:00,26.007138,-0.01,C,2013-01-25 09:31:05,T,182.01,36.231884,30000,2013-01-25 09:31:05,0,,,IB9048,1,L,S,GM,,0,,
939,1,LULU,-400,-400,2013-01-18 16:20:00,60,-23999.46,E,2013-01-18 16:20:00,A,152,60,-23999.46,2013-01-19 00:00:10,0,,,IB9048,1,S,S,LULU,,0,,
939,2,LULU,-400,-400,2013-01-18 16:20:00,63.0467,-25218.68,E,2013-01-19 00:00:10,AB,154.05,60,-23999.46,2013-01-19 00:00:10,0,,,IB9048,1,S,S,LULU,,0,,
939,3,LULU,-400,-400,2013-01-18 16:20:00,66.09475,-26437.9,E,2013-01-19 00:00:10,AB,154.06,60,-23999.46,2013-01-19 00:00:10,0,,,IB9048,1,S,S,LULU,,0,,
939,4,LULU,-400,-400,2013-01-18 16:20:00,69.1428,-27657.12,E,2013-01-19 00:00:10,AB,154.07,60,-23999.46,2013-01-19 00:00:10,0,,,IB9048,1,S,S,LULU,,0,,
939,5,LULU,-400,-400,2013-01-18 16:20:00,72.190925,-28876.37,E,2013-01-19 00:00:10,AB,154.08,60,-23999.46,2013-01-22 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,6,LULU,-394,-400,2013-01-18 16:20:00,72.190914,-28443.22,E,2013-01-22 23:59:50,W,166.07,60,-23999.46,2013-01-22 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,7,LULU,-337,-400,2013-01-18 16:20:00,72.19092,-24328.34,E,2013-01-22 23:59:50,W,166.08,60,-23999.46,2013-01-22 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,8,LULU,-317,-400,2013-01-18 16:20:00,72.190915,-22884.52,E,2013-01-22 23:59:50,W,166.09,60,-23999.46,2013-01-22 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,9,LULU,-310,-400,2013-01-18 16:20:00,72.190903,-22379.18,E,2013-01-22 23:59:50,W,166.1,60,-23999.46,2013-01-22 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,10,LULU,-305,-400,2013-01-18 16:20:00,72.190918,-22018.23,E,2013-01-22 23:59:50,W,166.11,60,-23999.46,2013-01-22 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,11,LULU,-300,-400,2013-01-18 16:20:00,72.190933,-21657.28,E,2013-01-22 23:59:50,W,166.12,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,12,LULU,-276,-400,2013-01-18 16:20:00,72.190942,-19924.7,E,2013-01-23 23:59:50,W,172.12,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,13,LULU,-255,-400,2013-01-18 16:20:00,72.190941,-18408.69,E,2013-01-23 23:59:50,W,172.13,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,14,LULU,-238,-400,2013-01-18 16:20:00,72.190924,-17181.44,E,2013-01-23 23:59:50,W,172.14,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,15,LULU,-226,-400,2013-01-18 16:20:00,72.190929,-16315.15,E,2013-01-23 23:59:50,W,172.15,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,16,LULU,-221,-400,2013-01-18 16:20:00,72.19095,-15954.2,E,2013-01-23 23:59:50,W,172.16,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,17,LULU,-217,-400,2013-01-18 16:20:00,72.190968,-15665.44,E,2013-01-23 23:59:50,W,172.17,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,18,LULU,-213,-400,2013-01-18 16:20:00,72.190986,-15376.68,E,2013-01-23 23:59:50,W,172.18,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,19,LULU,-212,-400,2013-01-18 16:20:00,72.190991,-15304.49,E,2013-01-23 23:59:50,W,172.19,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,20,LULU,-211,-400,2013-01-18 16:20:00,72.190995,-15232.3,E,2013-01-23 23:59:50,W,172.2,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,21,LULU,-210,-400,2013-01-18 16:20:00,72.191,-15160.11,E,2013-01-23 23:59:50,W,172.21,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,22,LULU,-209,-400,2013-01-18 16:20:00,72.191005,-15087.92,E,2013-01-23 23:59:50,W,172.22,60,-23999.46,2013-01-23 23:59:50,0,,,IB9048,1,S,S,LULU,,0,,
939,23,LULU,-200,-400,2013-01-18 16:20:00,72.191,-14438.2,O,2013-01-23 23:59:50,W,173.02,60,-23999.46,,0,,,IB9048,1,S,S,LULU,,0,,
939.01,1,LULU,-6,-400,2013-01-18 16:20:00,55.79,-334.74,E,2013-01-22 23:59:50,W,166.07,60,-23999.46,2013-03-04 15:35:44,0,,,IB9048,1,S,S,LULU,,0,,
939.01,2,LULU,0,-400,2013-01-18 16:20:00,55.79,0,C,2013-03-04 15:35:44,T,382.02,60,-23999.46,2013-03-04 15:35:44,0,,,IB9048,1,S,S,LULU,,0,,
939.02,1,LULU,-57,-400,2013-01-18 16:20:00,56.357018,-3212.35,E,2013-01-22 23:59:50,W,166.08,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.02,2,LULU,0,-400,2013-01-18 16:20:00,56.357018,0,C,2013-03-18 15:07:44,T,504.03,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.03,1,LULU,-20,-400,2013-01-18 16:20:00,56.366,-1127.32,E,2013-01-22 23:59:50,W,166.09,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.03,2,LULU,0,-400,2013-01-18 16:20:00,56.366,0,C,2013-03-18 15:07:44,T,504.04,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.04,1,LULU,-7,-400,2013-01-18 16:20:00,56.79,-397.53,E,2013-01-22 23:59:50,W,166.1,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.04,2,LULU,0,-400,2013-01-18 16:20:00,56.79,-0.01,C,2013-03-18 15:07:44,T,504.07,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.05,1,LULU,-5,-400,2013-01-18 16:20:00,56.372,-281.86,E,2013-01-22 23:59:50,W,166.11,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.05,2,LULU,0,-400,2013-01-18 16:20:00,56.372,0.01,C,2013-03-18 15:07:44,T,504.05,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.06,1,LULU,-5,-400,2013-01-18 16:20:00,56.772,-283.86,E,2013-01-22 23:59:50,W,166.12,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.06,2,LULU,0,-400,2013-01-18 16:20:00,56.772,0,C,2013-03-18 15:07:44,T,504.06,60,-23999.46,2013-03-18 15:07:44,0,,,IB9048,1,S,S,LULU,,0,,
939.07,1,LULU,-24,-400,2013-01-18 16:20:00,59.584583,-1430.03,E,2013-01-23 23:59:50,W,172.12,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.07,2,LULU,0,-400,2013-01-18 16:20:00,59.584583,0.01,C,2013-03-18 17:45:35,T,506.04,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.08,1,LULU,-21,-400,2013-01-18 16:20:00,59.620952,-1252.04,E,2013-01-23 23:59:50,W,172.13,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.08,2,LULU,0,-400,2013-01-18 16:20:00,59.620952,0,C,2013-03-18 17:45:35,T,506.08,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.09,1,LULU,-17,-400,2013-01-18 16:20:00,59.649412,-1014.04,E,2013-01-23 23:59:50,W,172.14,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.09,2,LULU,0,-400,2013-01-18 16:20:00,59.649412,-0.01,C,2013-03-18 17:45:35,T,506.11,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.1,1,LULU,-12,-400,2013-01-18 16:20:00,59.6075,-715.29,E,2013-01-23 23:59:50,W,172.15,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.1,2,LULU,0,-400,2013-01-18 16:20:00,59.6075,0.01,C,2013-03-18 17:45:35,T,506.07,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.11,1,LULU,-5,-400,2013-01-18 16:20:00,59.594,-297.97,E,2013-01-23 23:59:50,W,172.16,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.11,2,LULU,0,-400,2013-01-18 16:20:00,59.594,0,C,2013-03-18 17:45:35,T,506.06,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.12,1,LULU,-4,-400,2013-01-18 16:20:00,59.5925,-238.37,E,2013-01-23 23:59:50,W,172.17,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.12,2,LULU,0,-400,2013-01-18 16:20:00,59.5925,0.01,C,2013-03-18 17:45:35,T,506.05,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.13,1,LULU,-4,-400,2013-01-18 16:20:00,59.6375,-238.55,E,2013-01-23 23:59:50,W,172.18,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.13,2,LULU,0,-400,2013-01-18 16:20:00,59.6375,0,C,2013-03-18 17:45:35,T,506.09,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.14,1,LULU,-1,-400,2013-01-18 16:20:00,58.95,-58.95,E,2013-01-23 23:59:50,W,172.19,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.14,2,LULU,0,-400,2013-01-18 16:20:00,58.95,0,C,2013-03-18 17:45:35,T,506.01,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.15,1,LULU,-1,-400,2013-01-18 16:20:00,59.54,-59.54,E,2013-01-23 23:59:50,W,172.2,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.15,2,LULU,0,-400,2013-01-18 16:20:00,59.54,0,C,2013-03-18 17:45:35,T,506.02,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.16,1,LULU,-1,-400,2013-01-18 16:20:00,59.58,-59.58,E,2013-01-23 23:59:50,W,172.21,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.16,2,LULU,0,-400,2013-01-18 16:20:00,59.58,0,C,2013-03-18 17:45:35,T,506.03,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.17,1,LULU,-1,-400,2013-01-18 16:20:00,59.65,-59.65,E,2013-01-23 23:59:50,W,172.22,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.17,2,LULU,0,-400,2013-01-18 16:20:00,59.65,0,C,2013-03-18 17:45:35,T,506.1,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.18,1,LULU,-9,-400,2013-01-18 16:20:00,59.656667,-536.91,E,2013-01-23 23:59:50,W,173.02,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
939.18,2,LULU,0,-400,2013-01-18 16:20:00,59.656667,0,C,2013-03-18 17:45:35,T,506.12,60,-23999.46,2013-03-18 17:45:35,0,,,IB9048,1,S,S,LULU,,0,,
940,1,LULU,-200,-200,2013-01-18 16:20:00,65,-12999.71,E,2013-01-18 16:20:00,A,153,65,-12999.71,2013-01-19 00:00:10,0,,,IB9048,1,S,S,LULU,,0,,
940,2,LULU,-200,-200,2013-01-18 16:20:00,69.69335,-13938.67,O,2013-01-19 00:00:10,AB,155.02,65,-12999.71,,0,,,IB9048,1,S,S,LULU,,0,,
941,1,PANL,300,300,2013-01-18 16:20:00,30,9000,E,2013-01-18 16:20:00,A,159,30,9000,2013-01-19 00:00:10,0,,,IB9048,1,L,S,PANL,,0,,
941,2,PANL,300,300,2013-01-18 16:20:00,28.000133,8400.04,O,2013-01-19 00:00:10,W,160.02,30,9000,,0,,,IB9048,1,L,S,PANL,,0,,
942,1,DNKN,-5,-5,2013-01-22 11:59:50,35.7,-177.8,E,2013-01-22 11:59:50,T,170,35.7,-177.8,2013-04-17 10:58:54,0,,,IB9048,1,S,S,DNKN,,0,,
942,2,DNKN,0,-5,2013-01-22 11:59:50,35.7,0,C,2013-04-17 10:58:54,T,627.01,35.7,-177.8,2013-04-17 10:58:54,0,,,IB9048,1,S,S,DNKN,,0,,
943,1,DNKN,-195,-195,2013-01-22 12:01:14,35.7,-6961.71,E,2013-01-22 12:01:14,T,171,35.7,-6961.71,2013-04-17 10:58:54,0,,,IB9048,1,S,S,DNKN,,0,,
943,2,DNKN,-154,-195,2013-01-22 12:01:14,35.701039,-5497.96,E,2013-04-17 10:58:54,T,627.02,45.205909,-6961.71,2013-04-17 10:58:54,0,,,IB9048,1,S,S,DNKN,,0,,
943,3,DNKN,-54,-195,2013-01-22 12:01:14,35.700926,-1927.85,E,2013-04-17 10:58:54,T,628.01,128.920556,-6961.71,2013-04-17 10:59:20,0,,,IB9048,1,S,S,DNKN,,0,,
943,4,DNKN,0,-195,2013-01-22 12:01:14,35.700926,0.01,C,2013-04-17 10:59:20,T,629.01,128.920556,-6961.71,2013-04-17 10:59:20,0,,,IB9048,1,S,S,DNKN,,0,,
944,1,ARNA,400,400,2013-01-23 08:00:08,8.82,3528.64,E,2013-01-23 08:00:08,T,174,8.82,3528.64,2013-01-23 23:59:50,0,,,IB9048,1,L,S,ARNA,,0,,
944,2,ARNA,200,400,2013-01-23 08:00:08,8.8216,1764.32,O,2013-01-23 23:59:50,W,174.02,8.82,3528.64,,0,,,IB9048,1,L,S,ARNA,,0,,
944.01,1,ARNA,200,400,2013-01-23 08:00:08,9.84455,1968.91,O,2013-01-23 23:59:50,W,174.02,8.82,3528.64,,0,,,IB9048,1,L,S,ARNA,,0,,
945,1,DNKN,-15,-15,2013-01-23 08:09:49,36.35,-544.57,O,2013-01-23 08:09:49,T,175,36.35,-544.57,,0,,,IB9048,1,S,S,DNKN,,0,,
946,1,MAPP 21SEP13 22.5 P,-10,-10,2013-01-23 09:34:15,0.2,-198.12,E,2013-01-23 09:34:15,T,176,0.2,-198.12,2013-03-15 16:20:00,0,,,IB9048,100,S,O,MAPP,2013-09-21,22.5,P,
946,2,MAPP 21SEP13 22.5 P,0,-10,2013-01-23 09:34:15,0.2,0,C,2013-03-15 16:20:00,T,489.01,0.2,-198.12,2013-03-15 16:20:00,0,,,IB9048,100,S,O,MAPP,2013-09-21,22.5,P,
947,1,DNKN,-100,-100,2013-01-23 10:03:49,36.35,-3635.11,O,2013-01-23 10:03:49,T,178,36.35,-3635.11,,0,,,IB9048,1,S,S,DNKN,,0,,
948,1,DNKN,-85,-85,2013-01-23 10:03:56,36.35,-3089.84,O,2013-01-23 10:03:56,T,179,36.35,-3089.84,,0,,,IB9048,1,S,S,DNKN,,0,,
949,1,QLGC,300,300,2013-01-23 17:59:00,10.83,3249.48,E,2013-01-23 17:59:00,T,180,10.83,3249.48,2013-01-23 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
949,2,QLGC,291,300,2013-01-23 17:59:00,10.831615,3152,E,2013-01-23 23:59:50,W,180.02,10.83,3249.48,2013-01-23 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
949,3,QLGC,282,300,2013-01-23 17:59:00,10.831631,3054.52,E,2013-01-23 23:59:50,W,180.03,10.83,3249.48,2013-01-23 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
949,4,QLGC,273,300,2013-01-23 17:59:00,10.831648,2957.04,E,2013-01-23 23:59:50,W,180.04,10.83,3249.48,2013-01-23 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
949,5,QLGC,182,300,2013-01-23 17:59:00,10.831648,1971.36,E,2013-01-23 23:59:50,W,180.05,10.83,3249.48,2013-01-23 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
949,6,QLGC,91,300,2013-01-23 17:59:00,10.831648,985.68,E,2013-01-23 23:59:50,W,180.06,10.83,3249.48,2013-01-23 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
949,7,QLGC,91,300,2013-01-23 17:59:00,12.083297,1099.58,O,2013-01-23 23:59:50,W,180.07,10.83,3249.48,,0,,,IB9048,1,L,S,QLGC,,0,,
949.01,1,QLGC,9,300,2013-01-23 17:59:00,12.083333,108.75,O,2013-01-23 23:59:50,W,180.02,10.83,3249.48,,0,,,IB9048,1,L,S,QLGC,,0,,
949.02,1,QLGC,9,300,2013-01-23 17:59:00,12.083333,108.75,E,2013-01-23 23:59:50,W,180.03,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.02,2,QLGC,0,300,2013-01-23 17:59:00,12.083333,-1.4,C,2013-01-25 10:38:40,T,185.01,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.03,1,QLGC,9,300,2013-01-23 17:59:00,12.083333,108.75,E,2013-01-23 23:59:50,W,180.04,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.03,2,QLGC,0,300,2013-01-23 17:59:00,12.083333,-1.01,C,2013-01-25 10:38:40,T,185.02,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.04,1,QLGC,91,300,2013-01-23 17:59:00,12.083297,1099.58,E,2013-01-23 23:59:50,W,180.05,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.04,2,QLGC,0,300,2013-01-23 17:59:00,12.083297,-3.51,C,2013-01-25 10:38:40,T,185.03,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.05,1,QLGC,91,300,2013-01-23 17:59:00,12.083297,1099.58,E,2013-01-23 23:59:50,W,180.06,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
949.05,2,QLGC,0,300,2013-01-23 17:59:00,12.083297,-2.92,C,2013-01-25 10:38:40,T,185.04,10.83,3249.48,2013-01-25 10:38:40,0,,,IB9048,1,L,S,QLGC,,0,,
950,1,QLGC,200,200,2013-01-25 11:30:14,12.37,2474.32,E,2013-01-25 11:30:14,T,187,12.37,2474.32,2013-01-25 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
950,2,QLGC,191,200,2013-01-25 11:30:14,12.371623,2362.98,E,2013-01-25 23:59:50,W,187.02,12.37,2474.32,2013-01-25 23:59:50,0,,,IB9048,1,L,S,QLGC,,0,,
950,3,QLGC,100,200,2013-01-25 11:30:14,12.3716,1237.16,O,2013-01-25 23:59:50,W,187.03,12.37,2474.32,,0,,,IB9048,1,L,S,QLGC,,0,,
950.01,1,QLGC,9,200,2013-01-25 11:30:14,13.535556,121.82,O,2013-01-25 23:59:50,W,187.02,12.37,2474.32,,0,,,IB9048,1,L,S,QLGC,,0,,
950.02,1,QLGC,91,200,2013-01-25 11:30:14,13.728352,1249.28,O,2013-01-25 23:59:50,W,187.03,12.37,2474.32,,0,,,IB9048,1,L,S,QLGC,,0,,
951,1,PANL 16FEB13 33.0 C,-2,-2,2013-02-01 15:43:57,0.4,-78.46,E,2013-02-01 15:43:57,T,209,0.4,-78.46,2013-02-15 16:20:00,0,,,IB9048,100,S,O,PANL,2013-02-16,33,C,
951,2,PANL 16FEB13 33.0 C,0,-2,2013-02-01 15:43:57,0.4,0,C,2013-02-15 16:20:00,T,278.01,0.4,-78.46,2013-02-15 16:20:00,0,,,IB9048,100,S,O,PANL,2013-02-16,33,C,
952,1,KERX 16FEB13 6.0 P,-12,-12,2013-02-04 12:29:18,0.18,-216.38,E,2013-02-04 12:29:18,T,214,0.18,-216.38,2013-02-15 16:20:00,0,,,IB9048,100,S,O,KERX,2013-02-16,6,P,
952,2,KERX 16FEB13 6.0 P,0,-12,2013-02-04 12:29:18,0.18,0,C,2013-02-15 16:20:00,T,277.01,0.18,-216.38,2013-02-15 16:20:00,0,,,IB9048,100,S,O,KERX,2013-02-16,6,P,
953,1,CI 18JAN14 67.5 C,-2,-2,2013-02-05 11:53:43,2.7,-539.21,E,2013-02-05 11:53:43,T,216,2.7,-539.21,2013-02-19 09:53:13,0,,,IB9048,100,S,O,CI,2014-01-18,67.5,C,
953,2,CI 18JAN14 67.5 C,0,-2,2013-02-05 11:53:43,2.7,0,C,2013-02-19 09:53:13,T,284.01,2.7,-539.21,2013-02-19 09:53:13,0,,,IB9048,100,S,O,CI,2014-01-18,67.5,C,
954,1,CI 18JAN14 67.5 C,-1,-1,2013-02-05 13:12:36,2.7,-269.61,E,2013-02-05 13:12:36,T,217,2.7,-269.61,2013-02-19 09:53:13,0,,,IB9048,100,S,O,CI,2014-01-18,67.5,C,
954,2,CI 18JAN14 67.5 C,0,-1,2013-02-05 13:12:36,2.7,0,C,2013-02-19 09:53:13,T,284.02,2.7,-269.61,2013-02-19 09:53:13,0,,,IB9048,100,S,O,CI,2014-01-18,67.5,C,
955,1,QLGC,300,300,2013-02-05 15:35:32,11.61,3483.48,O,2013-02-05 15:35:32,T,220,11.61,3483.48,,0,,,IB9048,1,L,S,QLGC,,0,,
956,1,CALX,500,500,2013-02-06 10:47:31,7.68,3841.1,O,2013-02-06 10:47:31,T,228,7.68,3841.1,,0,,,IB9048,1,L,S,CALX,,0,,
957,1,CALX,200,200,2013-02-06 10:52:40,7.68,1536.44,O,2013-02-06 10:52:40,T,229,7.68,1536.44,,0,,,IB9048,1,L,S,CALX,,0,,
958,1,CALX,200,200,2013-02-06 10:52:40,7.68,1536.44,O,2013-02-06 10:52:40,T,230,7.68,1536.44,,0,,,IB9048,1,L,S,CALX,,0,,
959,1,CALX,100,100,2013-02-06 10:52:40,7.68,768.22,O,2013-02-06 10:52:40,T,231,7.68,768.22,,0,,,IB9048,1,L,S,CALX,,0,,
960,1,P 22JUN13 15.0 C,-4,-4,2013-02-06 15:38:26,0.75,-296.92,O,2013-02-06 15:38:26,T,233,0.75,-296.92,,0,,,IB9048,100,S,O,P,2013-06-22,15,C,
961,1,TRQ,300,300,2013-02-07 10:12:19,7.73,2319.66,O,2013-02-07 10:12:19,T,238,7.73,2319.66,,0,,,IB9048,1,L,S,TRQ,,0,,
